Transaction_ID,User_ID,Date,Transaction_Amount,Transaction_Type,Device_Type,Location,Merchant_Category,Account_Balance,Card_Type,Card_Age,Daily_Transaction_Count,Previous_Fraudulent_Activity,Fraud_Label
TXN009639,USR4414,2023-03-08,2283.08,POS,Mobile,City_6,Travel,12222.81,Debit,39,1,0,1
TXN009640,USR3569,2023-03-08,11.74,POS,Desktop,City_14,Gas,4458.02,Credit,45,2,1,0
TXN009641,USR5518,2023-03-08,128.77,POS,Desktop,City_7,Entertainment,5154.3,Debit,60,1,0,0
TXN009642,USR5882,2023-03-08,191.48,Mobile Payment,Tablet,City_1,Healthcare,22440.91,Debit,14,2,0,0
TXN009643,USR5720,2023-03-08,596.74,Wire Transfer,Mobile,City_20,Entertainment,1263.53,Credit,126,1,0,1
TXN009644,USR7631,2023-03-08,4620.92,POS,Mobile,City_15,Electronics,6228.43,Credit,4,5,0,1
TXN009645,USR6149,2023-03-08,823.21,ATM,Desktop,City_10,Entertainment,15474.17,Credit,106,6,1,0
TXN009646,USR9909,2023-03-08,708.44,ATM,ATM,City_5,Healthcare,51205.7,Prepaid,48,2,0,1
TXN009647,USR5448,2023-03-08,103.43,ATM,Mobile,City_5,Restaurants,1081.75,Debit,17,3,0,0
TXN009648,USR9540,2023-03-08,61.55,POS,Desktop,City_4,Travel,33171.15,Credit,44,4,0,0
TXN009649,USR8097,2023-03-09,1379.81,Online,Mobile,City_13,Groceries,764.82,Prepaid,100,3,0,0
TXN009650,USR9846,2023-03-09,327.46,POS,ATM,City_8,Clothing,2006.13,Prepaid,144,3,0,0
TXN009651,USR3103,2023-03-09,54.58,Online,Tablet,City_16,Healthcare,14427.67,Credit,5,4,0,0
TXN009652,USR1794,2023-03-09,539.04,Online,Desktop,City_19,Gas,11780.57,Debit,32,3,0,0
TXN009653,USR7494,2023-03-09,401.61,Online,Desktop,City_18,Restaurants,13475.82,Credit,35,1,0,1
TXN009654,USR2687,2023-03-09,60.41,POS,Desktop,City_1,Healthcare,5126.62,Prepaid,155,4,0,0
TXN009655,USR6947,2023-03-09,462.81,Online,Desktop,City_4,Healthcare,34828.54,Credit,135,2,0,0
TXN009656,USR4641,2023-03-09,36.12,Online,ATM,City_16,Clothing,4137.92,Prepaid,77,3,0,0
TXN009657,USR7241,2023-03-09,121.99,Online,Mobile,City_6,Gas,4077.47,Credit,118,2,0,0
TXN009658,USR3521,2023-03-09,10.0,Wire Transfer,Mobile,City_6,Restaurants,5046.84,Prepaid,100,5,0,0
TXN009659,USR1676,2023-03-09,44.58,Mobile Payment,Tablet,City_7,Restaurants,32971.66,Credit,125,1,0,0
TXN009660,USR1251,2023-03-09,4193.44,POS,Desktop,City_15,Groceries,8746.46,Prepaid,42,3,1,1
TXN009661,USR9077,2023-03-09,888.81,Wire Transfer,ATM,City_4,Restaurants,56535.88,Credit,161,1,0,0
TXN009662,USR2541,2023-03-09,885.07,Online,ATM,City_19,Groceries,1531.38,Debit,121,4,1,0
TXN009663,USR9141,2023-03-09,10.0,Mobile Payment,ATM,City_13,Clothing,26169.58,Debit,12,1,0,0
TXN009664,USR3548,2023-03-09,606.4,Online,ATM,City_6,Restaurants,32721.11,Prepaid,76,2,0,0
TXN009665,USR9774,2023-03-09,1268.0,POS,Mobile,City_12,Gas,20750.08,Debit,87,3,1,0
TXN009666,USR9764,2023-03-09,37.16,Wire Transfer,ATM,City_9,Travel,11105.17,Credit,16,4,0,0
TXN009667,USR7460,2023-03-09,171.13,POS,Desktop,City_4,Healthcare,6331.73,Credit,133,1,0,0
TXN009668,USR6216,2023-03-09,283.03,ATM,Mobile,City_10,Groceries,100.0,Prepaid,66,2,0,0
TXN009669,USR8843,2023-03-09,61.64,Online,Mobile,City_8,Electronics,53783.39,Prepaid,54,4,0,0
TXN009670,USR9901,2023-03-09,21.01,Online,ATM,City_16,Groceries,17546.8,Credit,31,2,0,0
TXN009671,USR4516,2023-03-09,711.8,POS,Mobile,City_16,Gas,10828.6,Credit,63,1,0,0
TXN009672,USR2598,2023-03-09,84.51,Online,Desktop,City_11,Electronics,1706.05,Credit,3,1,0,1
TXN009673,USR5544,2023-03-09,1237.74,Mobile Payment,Desktop,City_13,Entertainment,13263.19,Debit,5,4,0,0
TXN009674,USR2751,2023-03-09,1694.85,POS,Mobile,City_19,Healthcare,16984.93,Credit,219,2,0,0
TXN009675,USR3429,2023-03-09,10.0,Online,Mobile,City_13,Restaurants,15920.88,Debit,35,2,0,0
TXN009676,USR9608,2023-03-09,60.59,Online,Mobile,City_5,Clothing,8728.4,Credit,96,2,0,1
TXN009677,USR9718,2023-03-09,59.59,Mobile Payment,Desktop,City_7,Gas,2665.12,Credit,37,4,0,0
TXN009678,USR4395,2023-03-09,88.05,Online,Desktop,City_16,Travel,29128.65,Debit,221,4,1,1
TXN009679,USR6747,2023-03-09,272.98,POS,Mobile,City_18,Clothing,16032.06,Credit,25,3,0,0
TXN009680,USR5305,2023-03-09,500.18,ATM,Desktop,City_6,Groceries,28892.69,Debit,68,3,0,0
TXN009681,USR3991,2023-03-09,10.0,Mobile Payment,Mobile,City_13,Clothing,1701.34,Debit,165,4,1,0
TXN009682,USR4551,2023-03-09,1541.34,Online,Mobile,City_18,Groceries,11778.53,Credit,28,4,1,1
TXN009683,USR6811,2023-03-09,6621.16,Wire Transfer,ATM,City_15,Entertainment,100.0,Prepaid,155,4,1,1
TXN009684,USR9890,2023-03-09,20.39,Mobile Payment,ATM,City_18,Entertainment,16281.05,Credit,52,2,0,0
TXN009685,USR8031,2023-03-09,420.32,ATM,Desktop,City_7,Healthcare,9872.48,Credit,9,4,0,0
TXN009686,USR6094,2023-03-09,1007.8,POS,ATM,City_14,Travel,5392.11,Credit,133,1,0,0
TXN009687,USR6205,2023-03-09,219.25,POS,Tablet,City_17,Travel,4988.85,Credit,26,4,0,0
TXN009688,USR9376,2023-03-09,23.14,POS,Tablet,City_1,Healthcare,16944.69,Debit,45,7,0,0
TXN009689,USR2867,2023-03-09,222.56,Wire Transfer,Tablet,City_2,Healthcare,29822.26,Debit,136,3,0,0
TXN009690,USR8181,2023-03-09,452.6,Wire Transfer,Tablet,City_11,Healthcare,6446.39,Debit,3,7,0,0
TXN009691,USR6087,2023-03-09,349.38,POS,Tablet,City_13,Gas,17786.61,Credit,17,1,0,0
TXN009692,USR3162,2023-03-09,194.08,ATM,ATM,City_9,Gas,3150.24,Credit,191,3,0,0
TXN009693,USR3951,2023-03-09,50.0,Mobile Payment,Desktop,City_18,Restaurants,24727.85,Debit,19,7,1,1
TXN009694,USR6533,2023-03-09,1047.9,ATM,ATM,City_8,Restaurants,11658.49,Credit,25,6,0,0
TXN009695,USR2746,2023-03-09,772.32,POS,ATM,City_15,Electronics,7800.46,Debit,43,4,0,0
TXN009696,USR1538,2023-03-09,184.59,POS,Desktop,City_3,Healthcare,6367.14,Debit,18,2,0,0
TXN009697,USR9920,2023-03-09,292.22,ATM,Mobile,City_4,Gas,27567.65,Credit,49,1,0,0
TXN009698,USR5319,2023-03-09,5816.21,Online,Mobile,City_12,Gas,183.06,Credit,16,2,0,1
TXN009699,USR2997,2023-03-09,97.98,Wire Transfer,ATM,City_6,Travel,16612.7,Debit,39,2,0,0
TXN009700,USR7521,2023-03-09,49.22,POS,Mobile,City_2,Healthcare,23492.0,Debit,34,4,0,0
TXN009701,USR5632,2023-03-09,1219.65,POS,Mobile,City_14,Travel,13509.0,Prepaid,139,3,0,1
TXN009702,USR6621,2023-03-09,601.53,Online,Desktop,City_19,Travel,15046.08,Credit,107,3,0,1
TXN009703,USR4387,2023-03-09,2491.13,Online,Mobile,City_17,Entertainment,11982.97,Debit,91,3,0,1
TXN009704,USR6758,2023-03-09,2733.25,Online,ATM,City_14,Restaurants,8415.17,Prepaid,65,5,0,1
TXN009705,USR8765,2023-03-09,86.37,Wire Transfer,ATM,City_6,Restaurants,11939.76,Credit,13,2,0,0
TXN009706,USR6912,2023-03-09,98.79,ATM,Mobile,City_7,Clothing,25236.72,Debit,9,2,1,0
TXN009707,USR1021,2023-03-09,295.66,Online,Tablet,City_18,Electronics,25771.4,Credit,32,3,0,0
TXN009708,USR9973,2023-03-09,840.09,POS,Desktop,City_17,Groceries,7355.32,Prepaid,57,6,1,0
TXN009709,USR3571,2023-03-09,10.0,POS,Mobile,City_9,Restaurants,9932.06,Prepaid,193,1,1,0
TXN009710,USR4601,2023-03-09,1439.99,Online,Mobile,City_20,Travel,14181.79,Prepaid,65,4,0,1
TXN009711,USR7434,2023-03-09,1159.8,Mobile Payment,ATM,City_8,Healthcare,14767.05,Credit,23,4,0,0
TXN009712,USR2254,2023-03-09,889.28,POS,Mobile,City_8,Gas,973.72,Credit,6,2,0,1
TXN009713,USR6154,2023-03-09,107.88,ATM,Mobile,City_9,Healthcare,962.83,Debit,85,4,0,0
TXN009714,USR2912,2023-03-09,1819.26,POS,Desktop,City_18,Travel,38385.08,Debit,49,4,1,1
TXN009715,USR6519,2023-03-09,1008.52,Online,ATM,City_2,Restaurants,5771.38,Debit,6,1,0,1
TXN009716,USR9954,2023-03-09,984.79,Mobile Payment,ATM,City_3,Electronics,11879.0,Credit,34,7,1,1
TXN009717,USR9729,2023-03-09,541.89,POS,Desktop,City_13,Gas,47024.86,Credit,55,4,1,0
TXN009718,USR2892,2023-03-09,268.26,POS,Desktop,City_18,Entertainment,18213.13,Debit,70,2,0,0
TXN009719,USR2603,2023-03-09,654.39,Mobile Payment,Mobile,City_4,Clothing,4729.72,Prepaid,173,3,0,1
TXN009720,USR7299,2023-03-09,10.0,Wire Transfer,ATM,City_11,Restaurants,18889.6,Credit,96,2,0,0
TXN009721,USR1420,2023-03-09,2280.13,Online,Mobile,City_9,Clothing,3753.5,Prepaid,6,1,0,1
TXN009722,USR5389,2023-03-09,3379.19,ATM,Desktop,City_17,Groceries,12736.18,Credit,9,3,0,1
TXN009723,USR1265,2023-03-09,546.6,Online,Mobile,City_13,Healthcare,22912.59,Debit,23,3,1,0
TXN009724,USR7560,2023-03-09,682.15,Mobile Payment,Desktop,City_13,Healthcare,36334.83,Credit,31,6,0,0
TXN009725,USR9076,2023-03-09,2566.57,Wire Transfer,Mobile,City_14,Clothing,4983.3,Debit,8,3,1,1
TXN009726,USR7122,2023-03-09,43.67,POS,Mobile,City_8,Gas,11671.66,Credit,10,2,0,0
TXN009727,USR6079,2023-03-09,327.95,Wire Transfer,ATM,City_2,Travel,1330.6,Credit,25,5,0,0
TXN009728,USR4702,2023-03-09,820.18,POS,Desktop,City_16,Travel,45655.61,Credit,112,6,1,0
TXN009729,USR3812,2023-03-09,319.63,Wire Transfer,ATM,City_20,Clothing,35679.05,Debit,113,1,0,0
TXN009730,USR7933,2023-03-09,3110.42,ATM,Mobile,City_11,Healthcare,1387.94,Credit,3,1,0,1
TXN009731,USR1160,2023-03-09,111.87,Online,Desktop,City_1,Restaurants,2145.54,Credit,300,1,0,0
TXN009732,USR7473,2023-03-09,410.02,POS,Desktop,City_19,Entertainment,71867.64,Credit,19,1,0,1
TXN009733,USR5584,2023-03-09,3200.34,Mobile Payment,Mobile,City_10,Travel,29653.4,Prepaid,126,3,0,1
TXN009734,USR7779,2023-03-09,100.29,POS,Desktop,City_12,Travel,79687.74,Credit,50,5,0,0
TXN009735,USR9376,2023-03-09,441.61,ATM,Desktop,City_3,Healthcare,3453.06,Credit,19,1,0,0
TXN009736,USR5278,2023-03-09,551.17,ATM,Desktop,City_15,Restaurants,19044.06,Credit,190,3,0,0
TXN009737,USR2647,2023-03-09,3192.42,POS,Tablet,City_2,Restaurants,13070.43,Credit,65,3,0,1
TXN009738,USR1243,2023-03-09,995.95,POS,Mobile,City_20,Gas,6204.83,Credit,26,2,0,0
TXN009739,USR9298,2023-03-09,620.17,Mobile Payment,ATM,City_13,Healthcare,6268.44,Credit,3,2,0,0
TXN009740,USR3869,2023-03-09,78.04,Mobile Payment,Desktop,City_7,Clothing,8468.8,Debit,32,1,0,0
TXN009741,USR1443,2023-03-09,552.16,POS,ATM,City_11,Groceries,25200.56,Debit,215,3,0,0
TXN009742,USR2037,2023-03-09,1256.13,POS,ATM,City_16,Travel,11772.11,Debit,66,6,0,0
TXN009743,USR1504,2023-03-09,310.95,Online,Mobile,City_3,Electronics,6935.04,Debit,39,5,0,0
TXN009744,USR9157,2023-03-09,131.96,ATM,Mobile,City_14,Travel,16070.36,Credit,21,3,0,0
TXN009745,USR2840,2023-03-09,545.51,Mobile Payment,ATM,City_12,Entertainment,9105.43,Credit,14,2,0,0
TXN009746,USR3804,2023-03-09,382.62,Online,ATM,City_16,Gas,18708.22,Debit,191,2,0,0
TXN009747,USR5889,2023-03-09,4924.87,POS,ATM,City_1,Electronics,10564.58,Credit,10,3,0,1
TXN009748,USR9748,2023-03-09,33.57,POS,Mobile,City_20,Entertainment,1232.69,Debit,41,4,0,0
TXN009749,USR2060,2023-03-09,38.46,ATM,Mobile,City_18,Healthcare,8722.52,Debit,47,2,0,0
TXN009750,USR3060,2023-03-09,204.19,Online,Mobile,City_4,Travel,12889.41,Prepaid,52,3,1,1
TXN009751,USR7963,2023-03-09,992.45,POS,Mobile,City_20,Clothing,34321.9,Prepaid,11,2,0,0
TXN009752,USR4782,2023-03-09,4270.9,Mobile Payment,Desktop,City_3,Travel,12318.26,Credit,13,1,0,1
TXN009753,USR7183,2023-03-09,84.28,Online,Mobile,City_19,Groceries,650.46,Credit,51,1,0,0
TXN009754,USR5022,2023-03-09,122.43,POS,Desktop,City_10,Gas,5971.82,Credit,79,4,0,0
TXN009755,USR8099,2023-03-09,496.27,Online,ATM,City_17,Healthcare,4764.19,Debit,119,1,0,0
TXN009756,USR2692,2023-03-09,3529.25,POS,Mobile,City_11,Entertainment,8084.14,Debit,58,4,0,1
TXN009757,USR4915,2023-03-09,418.67,Mobile Payment,Mobile,City_16,Travel,7905.81,Credit,11,6,0,0
TXN009758,USR7076,2023-03-09,262.66,POS,Mobile,City_9,Gas,20427.73,Credit,11,5,0,1
TXN009759,USR2150,2023-03-09,781.88,Wire Transfer,ATM,City_6,Travel,2531.0,Prepaid,55,2,0,1
TXN009760,USR6223,2023-03-09,254.01,Online,Desktop,City_12,Gas,2075.73,Credit,29,3,0,0
TXN009761,USR4926,2023-03-09,501.21,Online,Mobile,City_8,Groceries,44803.24,Prepaid,35,6,1,0
TXN009762,USR8481,2023-03-09,218.4,Wire Transfer,Mobile,City_11,Entertainment,17090.75,Prepaid,32,3,1,1
TXN009763,USR2034,2023-03-09,40.85,Online,Desktop,City_7,Gas,28892.06,Prepaid,9,2,0,0
TXN009764,USR7253,2023-03-09,816.82,Wire Transfer,Desktop,City_10,Groceries,4673.46,Debit,44,2,0,0
TXN009765,USR4451,2023-03-09,2095.58,ATM,ATM,City_3,Groceries,7481.71,Debit,107,2,0,1
TXN009766,USR8865,2023-03-09,138.93,Mobile Payment,Tablet,City_5,Restaurants,5651.41,Credit,73,4,0,0
TXN009767,USR3031,2023-03-09,38.95,Online,Desktop,City_18,Travel,358.72,Credit,11,3,0,0
TXN009768,USR3025,2023-03-09,364.36,POS,ATM,City_3,Groceries,14718.89,Prepaid,32,5,0,0
TXN009769,USR3578,2023-03-09,5575.83,ATM,Mobile,City_3,Electronics,14479.88,Prepaid,11,6,0,1
TXN009770,USR6160,2023-03-09,368.93,Online,Mobile,City_11,Gas,4692.96,Credit,101,2,0,0
TXN009771,USR2563,2023-03-09,315.7,POS,Desktop,City_5,Travel,14164.85,Debit,192,1,0,0
TXN009772,USR1636,2023-03-09,6483.48,Online,Desktop,City_3,Travel,25895.57,Credit,1,8,0,1
TXN009773,USR8093,2023-03-09,2081.59,Online,ATM,City_16,Clothing,3268.85,Credit,1,5,0,1
TXN009774,USR7793,2023-03-09,513.9,Online,Desktop,City_12,Groceries,27921.15,Debit,38,1,0,0
TXN009775,USR2118,2023-03-09,2850.98,Online,Desktop,City_10,Travel,29607.89,Debit,3,4,0,1
TXN009776,USR6607,2023-03-09,431.58,POS,Mobile,City_4,Gas,1631.22,Credit,43,4,0,1
TXN009777,USR5416,2023-03-09,855.28,Online,Desktop,City_4,Electronics,13354.69,Credit,40,4,0,0
TXN009778,USR4700,2023-03-09,67.11,POS,Desktop,City_4,Restaurants,20337.0,Credit,132,5,0,0
TXN009779,USR7373,2023-03-09,1651.14,POS,Mobile,City_17,Groceries,26170.91,Credit,113,3,0,0
TXN009780,USR1324,2023-03-09,11.04,Online,Mobile,City_16,Clothing,6239.02,Debit,76,7,0,0
TXN009781,USR5181,2023-03-09,1856.02,POS,Mobile,City_10,Clothing,19035.83,Debit,136,2,1,1
TXN009782,USR3697,2023-03-09,1172.22,Online,Desktop,City_5,Healthcare,28772.08,Prepaid,46,3,0,1
TXN009783,USR7663,2023-03-09,487.88,Online,Mobile,City_20,Restaurants,8434.57,Credit,21,4,0,0
TXN009784,USR4875,2023-03-09,372.6,Wire Transfer,Desktop,City_2,Entertainment,87922.2,Debit,58,4,0,0
TXN009785,USR8988,2023-03-09,139.46,Online,Mobile,City_5,Gas,6659.08,Credit,40,3,0,0
TXN009786,USR9898,2023-03-09,2690.67,ATM,Desktop,City_10,Entertainment,14196.7,Credit,4,6,0,1
TXN009787,USR8003,2023-03-09,117.15,Wire Transfer,ATM,City_3,Groceries,8479.74,Credit,29,3,1,0
TXN009788,USR6151,2023-03-09,208.55,POS,Mobile,City_3,Electronics,29926.9,Credit,22,2,1,0
TXN009789,USR1157,2023-03-09,1041.45,POS,Mobile,City_17,Healthcare,19846.67,Debit,68,7,0,0
TXN009790,USR8825,2023-03-09,248.17,POS,ATM,City_2,Entertainment,7248.19,Credit,59,5,1,0
TXN009791,USR6081,2023-03-09,1027.24,Online,Mobile,City_20,Electronics,5446.1,Credit,21,2,0,1
TXN009792,USR9412,2023-03-09,397.64,Online,ATM,City_17,Entertainment,3879.89,Prepaid,116,2,1,0
TXN009793,USR8206,2023-03-10,2316.71,Online,Tablet,City_2,Electronics,25514.07,Credit,56,4,0,1
TXN009794,USR1988,2023-03-10,565.33,Online,Mobile,City_18,Groceries,15779.35,Debit,10,2,0,0
TXN009795,USR4910,2023-03-10,386.8,POS,Mobile,City_13,Clothing,4856.01,Debit,119,5,0,0
TXN009796,USR1067,2023-03-10,211.96,POS,Desktop,City_6,Healthcare,10442.13,Debit,13,2,1,0
TXN009797,USR5432,2023-03-10,52.15,Online,Mobile,City_5,Healthcare,1344.69,Debit,189,3,0,0
TXN009798,USR8610,2023-03-10,7768.01,POS,Mobile,City_14,Entertainment,34657.37,Credit,1,1,1,1
TXN009799,USR4083,2023-03-10,391.46,Online,ATM,City_9,Clothing,1535.51,Debit,12,1,1,0
TXN009800,USR4543,2023-03-10,369.46,ATM,Tablet,City_2,Electronics,29563.66,Debit,77,3,0,0
TXN009801,USR8989,2023-03-10,314.75,Online,Desktop,City_4,Entertainment,15286.2,Debit,50,5,0,0
TXN009802,USR5024,2023-03-10,634.69,Online,ATM,City_9,Travel,24427.96,Debit,26,3,0,0
TXN009803,USR1698,2023-03-10,4341.32,Wire Transfer,Tablet,City_2,Restaurants,10747.28,Credit,8,3,0,1
TXN009804,USR1413,2023-03-10,980.66,ATM,Mobile,City_1,Groceries,5243.25,Credit,178,2,0,0
TXN009805,USR9608,2023-03-10,934.55,Online,Desktop,City_16,Gas,29103.21,Credit,86,2,0,0
TXN009806,USR7255,2023-03-10,641.19,Wire Transfer,Desktop,City_10,Clothing,7440.47,Debit,7,1,0,0
TXN009807,USR5896,2023-03-10,558.25,Online,Mobile,City_15,Clothing,5494.0,Credit,30,6,0,0
TXN009808,USR8003,2023-03-10,235.27,ATM,Tablet,City_3,Groceries,9650.77,Credit,72,6,0,1
TXN009809,USR2168,2023-03-10,139.71,ATM,Tablet,City_19,Healthcare,8066.97,Debit,35,3,0,0
TXN009810,USR7407,2023-03-10,18.82,Mobile Payment,Desktop,City_8,Gas,11849.62,Debit,14,2,0,0
TXN009811,USR7236,2023-03-10,554.71,Online,Tablet,City_14,Electronics,28032.35,Debit,79,7,0,1
TXN009812,USR9441,2023-03-10,753.79,Mobile Payment,Desktop,City_12,Healthcare,14948.54,Prepaid,69,3,0,1
TXN009813,USR5764,2023-03-10,1446.65,Online,ATM,City_10,Healthcare,181.4,Debit,2,3,0,0
TXN009814,USR5212,2023-03-10,3933.85,ATM,Mobile,City_5,Restaurants,21523.02,Prepaid,2,2,0,1
TXN009815,USR7619,2023-03-10,286.23,Wire Transfer,ATM,City_9,Gas,5137.96,Credit,82,6,1,0
TXN009816,USR9766,2023-03-10,96.1,POS,Desktop,City_11,Travel,14250.67,Prepaid,255,3,0,1
TXN009817,USR4316,2023-03-10,62.36,POS,Desktop,City_20,Electronics,2414.22,Credit,151,3,0,0
TXN009818,USR3777,2023-03-10,24.24,Online,ATM,City_20,Travel,19645.23,Credit,37,6,0,0
TXN009819,USR8806,2023-03-10,3069.31,POS,Mobile,City_3,Healthcare,22159.84,Debit,166,2,1,1
TXN009820,USR3322,2023-03-10,1064.87,Online,Tablet,City_15,Entertainment,18066.14,Credit,75,4,0,1
TXN009821,USR8361,2023-03-10,346.42,Online,Mobile,City_16,Travel,1902.77,Credit,49,4,1,0
TXN009822,USR9654,2023-03-10,54.66,POS,Mobile,City_10,Travel,11241.35,Prepaid,186,2,0,0
TXN009823,USR8599,2023-03-10,498.33,Online,Mobile,City_4,Travel,29025.14,Credit,22,1,0,0
TXN009824,USR4077,2023-03-10,4129.24,ATM,Mobile,City_8,Electronics,22066.86,Debit,25,5,0,1
TXN009825,USR2380,2023-03-10,491.1,Online,Tablet,City_19,Groceries,2327.05,Credit,30,4,0,0
TXN009826,USR2946,2023-03-10,192.6,POS,Desktop,City_5,Travel,20568.23,Credit,16,1,0,0
TXN009827,USR8177,2023-03-10,2453.7,Online,Tablet,City_7,Gas,120.14,Credit,37,4,0,1
TXN009828,USR9178,2023-03-10,78.85,POS,Mobile,City_7,Travel,24307.53,Credit,300,2,0,0
TXN009829,USR2507,2023-03-10,368.94,Online,Desktop,City_11,Clothing,255.25,Credit,51,4,0,1
TXN009830,USR1034,2023-03-10,219.93,Online,Desktop,City_9,Entertainment,2680.49,Credit,8,3,0,0
TXN009831,USR2891,2023-03-10,355.72,ATM,Desktop,City_20,Electronics,25912.5,Prepaid,136,9,0,0
TXN009832,USR9822,2023-03-10,46.11,POS,Mobile,City_3,Gas,1150.43,Credit,27,2,0,0
TXN009833,USR9690,2023-03-10,338.73,Mobile Payment,ATM,City_4,Clothing,81507.41,Debit,47,1,0,0
TXN009834,USR4987,2023-03-10,389.19,Mobile Payment,Mobile,City_3,Restaurants,38980.43,Prepaid,30,2,0,0
TXN009835,USR3167,2023-03-10,4586.43,Online,Mobile,City_11,Gas,6086.25,Credit,300,5,0,1
TXN009836,USR9720,2023-03-10,1652.28,POS,Tablet,City_1,Clothing,10995.45,Debit,9,2,0,1
TXN009837,USR3313,2023-03-10,1206.19,Wire Transfer,ATM,City_6,Restaurants,79727.35,Credit,108,1,0,0
TXN009838,USR5719,2023-03-10,2263.95,Online,Desktop,City_18,Gas,10037.59,Credit,134,3,0,1
TXN009839,USR6081,2023-03-10,1275.66,POS,Desktop,City_16,Entertainment,12937.57,Credit,8,2,0,1
TXN009840,USR9951,2023-03-10,3902.49,Online,Mobile,City_12,Groceries,4617.46,Credit,51,2,0,1
TXN009841,USR6299,2023-03-10,706.89,POS,Mobile,City_6,Groceries,6789.55,Credit,8,3,1,0
TXN009842,USR6051,2023-03-10,122.31,ATM,Mobile,City_20,Clothing,16360.14,Prepaid,64,1,0,0
TXN009843,USR8559,2023-03-10,1628.73,Mobile Payment,Mobile,City_7,Restaurants,2053.82,Prepaid,17,3,0,1
TXN009844,USR6911,2023-03-10,1255.61,ATM,Tablet,City_20,Groceries,7199.19,Credit,33,5,0,1
TXN009845,USR3861,2023-03-10,207.69,POS,Desktop,City_2,Healthcare,18213.34,Debit,32,2,0,0
TXN009846,USR1684,2023-03-10,226.06,Online,Mobile,City_18,Entertainment,5897.89,Credit,80,4,1,0
TXN009847,USR8287,2023-03-10,528.08,Online,Tablet,City_14,Entertainment,6811.1,Credit,62,2,1,1
TXN009848,USR9216,2023-03-10,129.33,POS,Mobile,City_18,Electronics,7591.32,Credit,5,4,0,0
TXN009849,USR2317,2023-03-10,197.79,Online,Desktop,City_3,Entertainment,8394.78,Prepaid,139,2,0,0
TXN009850,USR5228,2023-03-10,278.98,POS,Desktop,City_9,Electronics,17590.42,Debit,30,2,0,0
TXN009851,USR9415,2023-03-10,1445.11,ATM,ATM,City_20,Travel,19705.57,Debit,40,6,0,0
TXN009852,USR6619,2023-03-10,829.44,POS,Tablet,City_18,Restaurants,28398.67,Debit,11,1,0,0
TXN009853,USR8741,2023-03-10,1049.54,POS,ATM,City_1,Groceries,10534.38,Debit,7,3,0,0
TXN009854,USR3988,2023-03-10,60.48,POS,ATM,City_7,Travel,33430.19,Credit,79,6,0,0
TXN009855,USR9352,2023-03-10,2384.22,Online,Mobile,City_12,Clothing,17321.39,Debit,101,4,0,1
TXN009856,USR1803,2023-03-10,247.57,Mobile Payment,ATM,City_6,Gas,58772.18,Credit,12,1,0,0
TXN009857,USR6717,2023-03-10,494.52,Wire Transfer,Mobile,City_14,Gas,9471.24,Debit,107,2,0,0
TXN009858,USR3980,2023-03-10,143.64,POS,Desktop,City_20,Travel,9501.68,Debit,3,4,0,0
TXN009859,USR7966,2023-03-10,477.42,ATM,Desktop,City_20,Clothing,8015.32,Credit,84,3,0,0
TXN009860,USR6031,2023-03-10,49.53,Online,Mobile,City_16,Travel,4842.23,Prepaid,88,3,0,0
TXN009861,USR7126,2023-03-10,739.1,POS,Desktop,City_2,Travel,49670.21,Credit,6,4,0,1
TXN009862,USR2618,2023-03-10,126.98,Mobile Payment,Tablet,City_19,Travel,53434.77,Debit,87,1,0,0
TXN009863,USR1911,2023-03-10,122.64,Online,Desktop,City_4,Gas,11979.32,Credit,199,4,0,0
TXN009864,USR8254,2023-03-10,884.81,POS,Mobile,City_11,Electronics,5878.06,Credit,129,6,0,1
TXN009865,USR4860,2023-03-10,30.49,Online,ATM,City_20,Electronics,6272.61,Credit,14,1,0,0
TXN009866,USR6517,2023-03-10,910.22,Online,ATM,City_15,Travel,33435.5,Prepaid,5,5,0,1
TXN009867,USR8265,2023-03-10,16.0,Online,Tablet,City_3,Healthcare,9244.04,Debit,98,3,0,0
TXN009868,USR8572,2023-03-10,300.11,ATM,Mobile,City_10,Travel,7168.29,Debit,107,4,0,0
TXN009869,USR1638,2023-03-10,1695.37,Online,Desktop,City_5,Restaurants,10633.37,Debit,1,1,0,1
TXN009870,USR1847,2023-03-10,311.45,Online,Desktop,City_19,Travel,21910.35,Debit,22,3,0,0
TXN009871,USR5014,2023-03-10,5397.62,Online,Desktop,City_15,Entertainment,10521.69,Debit,1,3,0,1
TXN009872,USR6816,2023-03-10,56.36,POS,Desktop,City_4,Clothing,78458.13,Credit,153,4,0,0
TXN009873,USR8924,2023-03-10,736.66,POS,Tablet,City_12,Entertainment,2914.92,Credit,21,4,0,0
TXN009874,USR6225,2023-03-10,2086.55,POS,ATM,City_7,Clothing,69241.14,Debit,123,11,0,1
TXN009875,USR2470,2023-03-10,266.96,Wire Transfer,Desktop,City_2,Entertainment,3926.08,Debit,88,5,0,0
TXN009876,USR2125,2023-03-10,1325.96,Online,Desktop,City_11,Travel,46159.41,Prepaid,5,5,0,1
TXN009877,USR3741,2023-03-10,287.52,Online,ATM,City_14,Clothing,4078.62,Credit,117,2,0,0
TXN009878,USR4363,2023-03-10,51.92,ATM,ATM,City_18,Travel,2835.01,Credit,11,5,0,0
TXN009879,USR6299,2023-03-10,276.51,Mobile Payment,Mobile,City_6,Electronics,2629.69,Debit,51,5,1,0
